Order Date,Category,Sales
20/9/2014,Office Supplies,21.72
21/9/2017,Office Supplies,20.16
24/12/2015,Office Supplies,132.79
24/12/2015,Office Supplies,12.96
24/12/2015,Office Supplies,21.56
27/11/2015,Furniture,283.92
20/2/2017,Furniture,22.23
20/2/2017,Technology,215.968
18/8/2016,Office Supplies,355.32
12/3/2016,Office Supplies,12.96
22/4/2017,Furniture,18.28
1/11/2014,Office Supplies,43.176
1/11/2014,Technology,1983.9679999999998
3/2/2015,Furniture,28.4
3/2/2015,Technology,149.97
13/10/2014,Office Supplies,11.52
13/10/2014,Furniture,1298.55
13/10/2014,Office Supplies,213.92
13/10/2014,Technology,25.78
14/5/2017,Furniture,18.28
14/5/2017,Technology,1399.93
20/3/2015,Office Supplies,51.84
15/9/2016,Office Supplies,5.343999999999999
28/6/2014,Office Supplies,41.472
28/6/2014,Office Supplies,3.168
28/6/2014,Furniture,1228.465
28/6/2014,Office Supplies,31.086
28/6/2014,Office Supplies,335.52
20/6/2017,Technology,239.97
20/6/2017,Office Supplies,9.82
9/5/2014,Technology,67.8
9/5/2014,Technology,167.97
21/8/2017,Office Supplies,35.0
21/8/2017,Office Supplies,37.24
21/8/2017,Office Supplies,15.28
16/6/2017,Furniture,301.96
16/6/2017,Office Supplies,180.66
16/6/2017,Technology,191.98
16/6/2017,Technology,65.99
23/7/2016,Office Supplies,35.216
23/7/2016,Office Supplies,23.695999999999998
23/7/2016,Technology,265.475
8/9/2014,Office Supplies,51.184
4/11/2017,Office Supplies,9.664
7/3/2016,Technology,21.072
20/11/2015,Office Supplies,60.45
20/11/2015,Office Supplies,11.52
20/11/2015,Furniture,186.048
7/11/2016,Office Supplies,37.44
7/11/2016,Office Supplies,26.976
7/11/2016,Office Supplies,11.36
7/11/2016,Office Supplies,14.62
13/10/2015,Technology,83.72
13/10/2015,Furniture,287.94
1/1/2017,Furniture,48.896
7/2/2014,Technology,115.36
20/6/2016,Office Supplies,5.16
20/6/2016,Office Supplies,38.88
28/5/2016,Office Supplies,185.88
19/2/2016,Furniture,44.46
19/2/2016,Office Supplies,242.94
3/8/2014,Office Supplies,39.96
3/8/2014,Office Supplies,102.3
3/8/2014,Office Supplies,21.36
10/4/2017,Office Supplies,7.61
10/4/2017,Office Supplies,7.16
9/6/2014,Office Supplies,7.36
9/6/2014,Office Supplies,23.1
5/1/2016,Technology,191.472
5/1/2016,Office Supplies,5.247999999999999
5/1/2016,Technology,59.184
10/1/2014,Office Supplies,2.89
10/1/2014,Furniture,51.94
29/9/2016,Office Supplies,15.936
6/4/2014,Office Supplies,44.91
3/9/2016,Office Supplies,1141.47
3/9/2016,Technology,280.782
19/10/2015,Office Supplies,34.44
10/12/2014,Office Supplies,11.36
10/12/2014,Office Supplies,106.344
25/8/2017,Office Supplies,192.16
17/1/2016,Furniture,322.59
17/1/2016,Technology,29.99
17/1/2016,Technology,371.97
17/9/2014,Office Supplies,5.892
30/11/2017,Office Supplies,68.472
30/11/2017,Furniture,1242.9
9/10/2015,Office Supplies,30.84
23/12/2017,Office Supplies,13.48
22/10/2016,Furniture,31.4
29/4/2014,Furniture,17.46
25/4/2015,Office Supplies,13.944
26/6/2017,Office Supplies,83.76
14/10/2017,Office Supplies,37.66
9/12/2014,Office Supplies,34.68
20/6/2017,Technology,149.95
20/6/2017,Office Supplies,51.312
26/6/2017,Office Supplies,4.54
26/6/2017,Office Supplies,15.92
26/6/2017,Technology,543.92
10/11/2016,Office Supplies,155.82
10/11/2016,Office Supplies,70.008
3/10/2016,Office Supplies,15.648
9/9/2014,Office Supplies,103.6
29/10/2017,Office Supplies,46.96
10/4/2016,Office Supplies,8.904
11/11/2017,Office Supplies,10.44
11/11/2017,Office Supplies,18.336
15/9/2017,Technology,323.976
8/4/2016,Office Supplies,20.04
8/4/2016,Office Supplies,64.96
8/4/2016,Office Supplies,12.96
30/12/2017,Furniture,323.13599999999997
30/12/2017,Technology,90.93
30/12/2017,Office Supplies,52.776
2/9/2017,Technology,1199.8
2/9/2017,Technology,1928.78
2/9/2017,Office Supplies,352.38
31/5/2015,Furniture,22.2
27/11/2017,Furniture,46.94
27/11/2017,Technology,143.73
15/6/2014,Furniture,99.91799999999999
15/6/2014,Furniture,797.944
15/6/2014,Office Supplies,8.568
5/3/2016,Office Supplies,149.352
5/3/2016,Office Supplies,12.992
5/12/2014,Office Supplies,24.56
11/4/2015,Technology,85.14
11/4/2015,Technology,21.99
11/4/2015,Office Supplies,406.6
15/9/2016,Office Supplies,841.568
13/9/2014,Office Supplies,15.552
13/9/2014,Technology,252.0
5/10/2015,Office Supplies,46.2
5/10/2015,Office Supplies,28.84
14/4/2017,Office Supplies,14.592
14/4/2017,Office Supplies,89.85600000000001
14/4/2017,Office Supplies,13.872
2/9/2017,Office Supplies,12.192
20/6/2016,Office Supplies,45.056000000000004
20/6/2016,Office Supplies,29.718000000000004
20/6/2016,Office Supplies,15.552
20/6/2016,Office Supplies,447.69599999999997
5/11/2017,Technology,159.99
13/12/2015,Office Supplies,12.96
13/12/2015,Office Supplies,134.48
19/6/2016,Office Supplies,17.12
13/12/2016,Office Supplies,6.096
13/12/2016,Furniture,1114.272
29/5/2015,Office Supplies,32.4
29/5/2015,Office Supplies,540.57
29/5/2015,Office Supplies,167.76
26/7/2015,Furniture,393.165
28/11/2017,Furniture,516.488
28/11/2017,Furniture,1007.232
28/11/2017,Furniture,2065.32
28/11/2017,Office Supplies,15.552
28/11/2017,Office Supplies,25.344
3/4/2017,Furniture,25.471999999999998
28/12/2017,Office Supplies,27.168000000000003
28/12/2017,Furniture,78.8528
30/11/2017,Office Supplies,173.8
15/5/2017,Technology,29.592
15/5/2017,Office Supplies,4.752
15/5/2017,Office Supplies,15.552
22/9/2015,Furniture,204.6
14/11/2017,Furniture,321.568
27/11/2015,Office Supplies,6.24
1/9/2016,Office Supplies,21.88
22/9/2014,Office Supplies,4.6080000000000005
9/4/2017,Office Supplies,9.82
9/4/2017,Office Supplies,35.97
9/4/2017,Office Supplies,12.96
9/4/2017,Office Supplies,191.6
9/4/2017,Office Supplies,8.64
9/4/2017,Office Supplies,501.81
16/1/2014,Furniture,127.104
16/1/2014,Technology,124.2
16/1/2014,Office Supplies,18.588
16/1/2014,Office Supplies,30.072
5/10/2017,Technology,160.93
5/10/2017,Office Supplies,75.792
9/7/2017,Office Supplies,1.08
7/1/2017,Technology,3059.982
30/5/2016,Office Supplies,3.282
9/12/2015,Office Supplies,34.02
3/10/2016,Furniture,599.2919999999999
11/11/2014,Office Supplies,3.392
11/11/2014,Technology,559.984
11/11/2014,Furniture,603.92
29/9/2017,Office Supplies,7.968
29/9/2017,Office Supplies,27.968000000000004
29/9/2017,Technology,336.51
10/3/2015,Office Supplies,1.112
21/5/2017,Furniture,520.05
21/5/2017,Office Supplies,17.97
29/3/2015,Furniture,1166.92
9/9/2016,Office Supplies,14.624
26/8/2016,Office Supplies,10.23
26/8/2016,Office Supplies,154.9
21/5/2014,Office Supplies,2715.93
21/5/2014,Technology,617.97
28/10/2015,Office Supplies,10.67
28/10/2015,Office Supplies,36.63
28/10/2015,Furniture,24.1
28/10/2015,Furniture,33.11
13/11/2016,Office Supplies,44.02
31/7/2015,Technology,2309.65
31/7/2015,Furniture,1090.782
31/7/2015,Office Supplies,19.44
27/8/2015,Office Supplies,484.65
13/11/2015,Office Supplies,115.296
6/11/2015,Office Supplies,7.08
6/11/2015,Office Supplies,4.401
26/12/2017,Office Supplies,44.75
1/8/2017,Technology,95.984
24/11/2014,Furniture,151.72
17/6/2017,Furniture,155.25
17/6/2017,Office Supplies,14.03
21/12/2015,Furniture,1618.37
21/12/2015,Technology,99.6
17/9/2015,Office Supplies,32.4
6/7/2015,Furniture,13.96
6/7/2015,Furniture,155.82
6/7/2015,Technology,124.95
6/7/2015,Office Supplies,601.65
27/4/2015,Office Supplies,22.74
27/4/2015,Furniture,1267.53
27/4/2015,Technology,1379.92
16/6/2015,Office Supplies,6.207999999999999
17/12/2017,Office Supplies,11.808
11/1/2016,Office Supplies,15.552
11/1/2016,Office Supplies,63.312
11/1/2016,Technology,15.588
11/7/2014,Office Supplies,177.2
11/7/2014,Technology,197.97
11/7/2014,Furniture,854.94
11/7/2014,Furniture,124.11
11/7/2014,Office Supplies,14.4
20/11/2016,Office Supplies,15.696
20/11/2016,Office Supplies,2.628
20/11/2016,Office Supplies,14.427
22/4/2016,Furniture,86.62
13/6/2015,Office Supplies,36.624
20/11/2017,Office Supplies,23.968000000000004
20/11/2017,Office Supplies,28.728
20/3/2016,Furniture,697.16
6/9/2016,Technology,31.86
6/9/2016,Furniture,722.352
9/7/2017,Office Supplies,8.84
9/7/2017,Office Supplies,58.464
12/10/2017,Furniture,254.604
8/3/2016,Technology,1363.96
8/3/2016,Furniture,102.36
27/5/2014,Technology,1113.504
27/5/2014,Technology,99.99
3/7/2015,Furniture,168.46400000000003
3/7/2015,Office Supplies,6.72
3/7/2015,Furniture,282.888
4/4/2015,Office Supplies,11.16
4/4/2015,Furniture,108.4
4/4/2015,Office Supplies,82.344
4/4/2015,Office Supplies,9.088
10/12/2017,Office Supplies,19.936
10/12/2017,Office Supplies,65.568
24/11/2016,Office Supplies,4.416
23/3/2015,Furniture,107.772
16/4/2015,Office Supplies,45.216
16/4/2015,Office Supplies,10.415999999999999
16/4/2015,Office Supplies,7.872000000000001
16/4/2015,Technology,118.78200000000001
16/4/2015,Office Supplies,1.4480000000000002
16/4/2015,Office Supplies,55.47
1/10/2016,Furniture,194.84799999999998
28/9/2017,Office Supplies,1.744
25/7/2015,Office Supplies,25.176
20/11/2015,Office Supplies,19.46
28/4/2016,Office Supplies,29.471999999999998
14/11/2017,Office Supplies,8.64
12/11/2016,Office Supplies,6.27
12/11/2016,Office Supplies,4.368
12/11/2016,Technology,31.984
29/9/2016,Office Supplies,40.88
23/9/2017,Office Supplies,119.96
23/9/2017,Office Supplies,31.44
23/9/2017,Office Supplies,6.88
29/11/2015,Office Supplies,19.92
29/11/2015,Furniture,1106.91
1/3/2016,Furniture,836.592
1/3/2016,Office Supplies,26.38
1/3/2016,Office Supplies,362.92
1/3/2016,Technology,4899.93
12/8/2016,Office Supplies,6.48
15/8/2016,Technology,71.976
15/8/2016,Office Supplies,3.15
4/6/2017,Furniture,31.984
4/6/2017,Technology,71.984
6/12/2015,Office Supplies,120.15
6/12/2015,Technology,219.18400000000003
27/12/2015,Office Supplies,28.9
27/12/2015,Office Supplies,355.96
21/1/2017,Office Supplies,348.208
21/1/2017,Office Supplies,35.784
25/6/2014,Furniture,447.84
14/6/2016,Office Supplies,7.04
14/6/2016,Furniture,8.73
14/6/2016,Technology,29.29
14/6/2016,Office Supplies,8.64
21/4/2017,Office Supplies,2.694
21/4/2017,Office Supplies,2.9339999999999997
21/10/2016,Office Supplies,22.92
19/11/2016,Office Supplies,100.704
19/11/2016,Furniture,2.3280000000000003
19/11/2016,Office Supplies,10.78
19/11/2016,Office Supplies,58.368
19/11/2016,Office Supplies,40.968
19/11/2016,Technology,71.96
19/11/2016,Office Supplies,10.368
19/11/2016,Office Supplies,1.192
18/12/2017,Office Supplies,46.672
18/12/2017,Furniture,119.833
18/12/2017,Technology,119.98
22/7/2016,Office Supplies,6.3
4/9/2015,Office Supplies,279.9
4/9/2015,Technology,619.95
4/9/2015,Office Supplies,4.36
4/9/2015,Office Supplies,15.28
20/1/2014,Technology,699.93
20/1/2014,Office Supplies,22.96
20/1/2014,Furniture,38.6
20/1/2014,Office Supplies,6.63
20/1/2014,Office Supplies,23.34
20/1/2014,Furniture,1067.94
2/3/2015,Office Supplies,10.16
2/3/2015,Office Supplies,101.88
12/4/2016,Furniture,343.92
12/4/2016,Office Supplies,40.99
12/4/2016,Office Supplies,63.9
6/12/2016,Office Supplies,19.44
5/6/2016,Office Supplies,124.60799999999999
5/6/2016,Office Supplies,7.56
11/12/2016,Office Supplies,85.22399999999999
12/11/2016,Office Supplies,287.52
12/11/2016,Office Supplies,37.68
12/11/2016,Office Supplies,19.98
12/11/2016,Office Supplies,20.58
12/11/2016,Office Supplies,17.38
29/9/2014,Furniture,204.6
29/9/2014,Office Supplies,8.72
29/9/2014,Office Supplies,6.48
29/9/2014,Technology,686.32
29/9/2014,Office Supplies,62.18
4/4/2015,Office Supplies,644.076
4/4/2015,Office Supplies,5.84
4/4/2015,Office Supplies,12.76
4/4/2015,Technology,10.95
4/4/2015,Technology,599.98
8/5/2015,Furniture,8.352
31/12/2016,Office Supplies,3.64
31/12/2016,Office Supplies,159.768
20/12/2014,Office Supplies,122.48
20/12/2014,Furniture,2244.48
20/12/2014,Office Supplies,62.31
20/12/2014,Furniture,455.1
2/7/2016,Furniture,195.18400000000003
29/6/2017,Office Supplies,362.94
29/6/2017,Office Supplies,11.54
1/9/2014,Office Supplies,53.94
3/3/2014,Technology,9.99
3/3/2014,Office Supplies,125.76
3/3/2014,Office Supplies,25.32
4/5/2014,Office Supplies,46.8
2/11/2015,Technology,447.93
8/12/2017,Furniture,109.48
8/12/2017,Office Supplies,272.94
8/12/2017,Office Supplies,19.44
8/12/2017,Office Supplies,31.92
10/3/2014,Office Supplies,22.38
21/4/2014,Office Supplies,16.52
22/10/2015,Office Supplies,5.176
22/8/2015,Office Supplies,50.111999999999995
29/8/2016,Office Supplies,27.93
27/12/2014,Office Supplies,11.56
1/12/2016,Furniture,172.5
1/12/2016,Technology,179.97
24/4/2016,Technology,258.69599999999997
21/6/2014,Technology,1322.93
21/6/2014,Office Supplies,3.76
14/1/2017,Office Supplies,21.744
14/1/2017,Technology,7.92
24/11/2014,Office Supplies,12.095999999999998
24/11/2014,Office Supplies,485.88
24/11/2014,Office Supplies,25.92
24/11/2014,Office Supplies,197.58
26/2/2017,Office Supplies,81.92
26/2/2017,Technology,889.5360000000001
26/2/2017,Furniture,892.2239999999999
26/2/2017,Office Supplies,223.92
26/2/2017,Office Supplies,23.12
15/9/2015,Office Supplies,15.552
15/9/2015,Furniture,15.712
15/9/2015,Office Supplies,24.671999999999997
15/9/2015,Furniture,55.968
8/4/2016,Technology,431.92800000000005
8/4/2016,Furniture,95.984
8/4/2016,Office Supplies,1088.792
18/7/2016,Furniture,544.008
18/7/2016,Office Supplies,1.8719999999999999
18/7/2016,Furniture,854.352
18/7/2016,Office Supplies,593.568
18/7/2016,Office Supplies,338.04
1/8/2017,Technology,271.96
14/7/2016,Office Supplies,11.21
14/7/2016,Office Supplies,9.144
14/7/2016,Office Supplies,14.07
14/7/2016,Office Supplies,41.86
14/7/2016,Office Supplies,8.544
14/7/2016,Furniture,579.136
9/9/2017,Furniture,141.372
9/9/2017,Office Supplies,3.036
9/9/2017,Office Supplies,4.503
9/9/2017,Office Supplies,4.672
9/9/2017,Technology,95.88
9/9/2017,Furniture,17.024
9/9/2017,Technology,258.69599999999997
9/9/2017,Technology,1931.9579999999999
12/7/2014,Office Supplies,249.75
12/7/2014,Technology,255.93599999999998
4/12/2016,Furniture,113.79
4/12/2016,Technology,78.15
4/12/2016,Office Supplies,1.7280000000000002
4/12/2016,Office Supplies,40.56
4/12/2016,Office Supplies,182.94
4/12/2016,Office Supplies,193.86
6/11/2017,Office Supplies,15.28
6/11/2017,Furniture,8.73
6/11/2017,Office Supplies,5.68
31/10/2015,Office Supplies,2.78
31/10/2015,Office Supplies,79.96
30/5/2016,Technology,839.988
28/10/2016,Furniture,47.952
28/10/2016,Office Supplies,37.425
28/10/2016,Furniture,63.968
28/10/2016,Furniture,165.048
11/8/2014,Furniture,12.35
11/8/2014,Office Supplies,40.97
11/8/2014,Office Supplies,22.96
29/8/2016,Technology,22.0
15/2/2016,Office Supplies,398.352
15/2/2016,Office Supplies,8.72
14/5/2017,Office Supplies,48.69
12/12/2014,Furniture,764.688
12/12/2014,Furniture,3610.848
12/12/2014,Furniture,254.9745
18/12/2017,Office Supplies,38.82
18/12/2017,Furniture,1141.938
18/12/2017,Office Supplies,1704.56
18/12/2017,Office Supplies,3.2
4/7/2015,Technology,1099.96
10/3/2017,Office Supplies,5.247999999999999
10/3/2017,Technology,35.91
10/3/2017,Furniture,6.696000000000001
10/3/2017,Furniture,43.872
24/12/2016,Office Supplies,27.881999999999998
24/12/2016,Office Supplies,540.048
24/12/2016,Technology,255.68
23/10/2017,Technology,863.88
28/10/2016,Office Supplies,17.616
7/7/2017,Office Supplies,17.472
1/10/2016,Technology,69.9
1/10/2016,Furniture,41.85
2/9/2017,Office Supplies,6.57
24/12/2014,Office Supplies,142.86
24/12/2014,Furniture,292.272
23/9/2017,Furniture,29.328000000000003
4/6/2017,Office Supplies,12.48
21/4/2016,Office Supplies,102.336
21/4/2016,Office Supplies,48.792
21/4/2016,Office Supplies,44.848
26/5/2016,Office Supplies,10.368
26/5/2016,Furniture,388.43
26/5/2016,Office Supplies,14.352
26/5/2016,Technology,63.992
2/5/2016,Office Supplies,86.352
8/9/2014,Technology,32.97
8/9/2014,Technology,83.88
5/9/2016,Technology,278.4
9/4/2017,Office Supplies,15.12
9/4/2017,Office Supplies,17.43
9/4/2017,Office Supplies,251.64
6/12/2015,Office Supplies,2.772
26/6/2016,Office Supplies,14.9
4/7/2015,Office Supplies,15.48
22/11/2016,Furniture,39.88
22/11/2016,Office Supplies,12.192
22/11/2016,Office Supplies,20.82
10/11/2016,Office Supplies,13.216
10/11/2016,Office Supplies,32.4
27/8/2015,Office Supplies,32.94
27/8/2015,Office Supplies,114.2
27/8/2015,Office Supplies,3.08
25/5/2015,Office Supplies,845.7280000000001
30/12/2017,Office Supplies,13.904000000000002
30/12/2017,Office Supplies,20.72
8/12/2016,Technology,114.95
4/10/2015,Office Supplies,26.96
23/12/2016,Furniture,572.76
23/12/2016,Furniture,286.38
19/9/2015,Furniture,61.96
3/7/2017,Furniture,23.99
3/7/2017,Technology,287.97
14/7/2016,Technology,419.944
20/6/2016,Office Supplies,46.76
20/6/2016,Office Supplies,17.712
20/6/2016,Office Supplies,21.78
20/6/2016,Office Supplies,161.94
20/6/2016,Furniture,161.56799999999998
9/12/2016,Office Supplies,3.69
9/12/2016,Office Supplies,122.12
24/9/2016,Furniture,155.372
18/12/2016,Office Supplies,38.88
18/12/2016,Furniture,183.84
18/12/2016,Office Supplies,579.3
10/12/2017,Technology,14.2
1/7/2014,Technology,575.92
1/7/2014,Office Supplies,5.184
3/2/2017,Office Supplies,5.229
3/2/2017,Office Supplies,285.552
3/3/2017,Office Supplies,72.8
9/10/2017,Office Supplies,10.815999999999999
28/9/2014,Office Supplies,46.26
27/5/2014,Office Supplies,17.46
14/6/2015,Furniture,51.071999999999996
30/3/2016,Office Supplies,11.34
15/10/2017,Office Supplies,87.92
23/5/2016,Furniture,37.05
2/6/2017,Technology,2.97
2/6/2017,Office Supplies,27.44
16/2/2014,Office Supplies,1.08
16/2/2014,Office Supplies,7.96
6/5/2014,Office Supplies,140.736
16/5/2016,Office Supplies,552.56
2/4/2017,Furniture,25.11
31/3/2017,Furniture,29.78
31/3/2017,Technology,677.58
31/3/2017,Office Supplies,75.04
2/1/2017,Technology,695.7
2/1/2017,Office Supplies,15.66
2/1/2017,Office Supplies,28.854
28/5/2015,Office Supplies,47.82
28/5/2015,Office Supplies,13.05
17/3/2014,Office Supplies,93.78
17/3/2014,Office Supplies,47.18
17/3/2014,Office Supplies,19.68
17/3/2014,Office Supplies,53.4
17/3/2014,Office Supplies,35.88
3/10/2014,Furniture,258.279
28/3/2016,Office Supplies,31.4
4/5/2017,Technology,183.96
4/5/2017,Office Supplies,17.61
4/5/2017,Furniture,300.904
5/7/2014,Office Supplies,220.77599999999998
5/7/2014,Office Supplies,281.42400000000004
5/5/2016,Office Supplies,79.14
26/4/2017,Furniture,1.9880000000000002
26/9/2014,Furniture,145.56799999999998
19/10/2017,Office Supplies,123.256
19/10/2017,Office Supplies,23.68
19/10/2017,Technology,309.57599999999996
10/11/2017,Office Supplies,38.388000000000005
10/11/2017,Technology,95.994
10/11/2017,Technology,239.952
10/11/2017,Technology,201.584
10/11/2017,Furniture,899.1360000000001
8/7/2017,Furniture,145.9
24/12/2015,Furniture,590.058
24/12/2015,Office Supplies,14.04
7/3/2017,Technology,49.08
1/4/2014,Office Supplies,29.6
1/4/2014,Office Supplies,17.088
14/9/2015,Furniture,912.75
4/8/2014,Office Supplies,1089.75
4/8/2014,Office Supplies,447.84
4/8/2014,Office Supplies,16.4
4/8/2014,Technology,399.96
4/8/2014,Office Supplies,158.9
4/8/2014,Office Supplies,13.184000000000001
3/9/2016,Furniture,83.95200000000001
5/2/2016,Office Supplies,80.98
5/2/2016,Office Supplies,348.84
5/2/2016,Office Supplies,9.45
5/2/2016,Furniture,18.84
5/2/2016,Furniture,239.98
5/2/2016,Office Supplies,167.96
5/2/2016,Technology,104.85
5/2/2016,Technology,484.83
5/2/2016,Office Supplies,122.97
5/2/2016,Office Supplies,154.44
5/2/2016,Office Supplies,342.37
3/7/2017,Office Supplies,9.552
9/10/2017,Furniture,652.45
9/10/2017,Furniture,66.645
24/11/2016,Office Supplies,17.215999999999998
24/11/2016,Office Supplies,11.56
24/11/2016,Technology,88.4
24/11/2016,Office Supplies,6.48
1/11/2016,Technology,21.8
1/11/2016,Office Supplies,251.79
19/4/2016,Furniture,205.176
19/4/2016,Office Supplies,419.4
6/4/2014,Office Supplies,10.304
6/4/2014,Furniture,154.764
6/4/2014,Technology,116.78399999999999
2/9/2016,Office Supplies,75.48
2/9/2016,Furniture,39.98
25/9/2016,Furniture,393.165
4/11/2017,Office Supplies,23.68
9/7/2016,Furniture,408.006
9/7/2016,Furniture,165.28
30/6/2014,Office Supplies,334.76800000000003
